Account_ID,Account_Number,Name,Account_Type,Balance,Fixed_Deposit,Recurring_Deposit,Loan_Amount,Interest_Rate,Branch,City,Country,Email,Phone_Number,Transaction_Type,Withdrawal,Deposit,Transaction_Date,Account_Open_Date,Notes,Possible,negative,Total_Balance,Loan_Status,Customer_Tenure,Account_Category,Interest_Per_Year,Zero_Balance_Flag,inconsistent_date
ACC101328,8563543504,Arun,Current,4077537.0,75431,17255,1701380.0,10,Bangalore,Mumbai,United Arab Emirites,arun@gmail.com,3015468551.0,Debit,43193,182788,2022-10-31,2023-01-13,,False,False,4170223.0,1,-74 days,High Balance,170138.0,0,False
ACC104988,6492994296,Kumar,Current,4509114.0,7941,19046,1969348.0,12,Hyderabad,Chennai,United Arab Emirites,kumar@gmail.com,6083198941.0,Debit,-28599,-49689,2022-10-31,2018-04-27,Check,False,True,4536101.0,1,1648 days,High Balance,236321.75999999998,0,False
ACC104361,5787133437,Fatima,FD,2740235.0,58256,4677,1073667.0,8,Chennai,Delhi,India,fatima@gmail.com,5495530178.0,Credit,103468,114454,2022-11-01,2017-06-29,Check,False,False,2803168.0,1,1951 days,High Balance,85893.36,0,False
ACC100009,1487365080,Kumar,Current,693974.0,60713,30306,877121.0,8,Mumbai,Delhi,India,kumar@gmail.com,8301044688.0,Credit,-38889,-12496,2022-11-03,2021-03-05,Temp,False,True,784993.0,1,608 days,High Balance,70169.68000000001,0,False
ACC101590,9703041782,Kumar,RD,4390216.0,21512,5811,630580.0,16,Delhi,Delhi,India,kumar@gmail.com,4964830940.0,Credit,-26815,121564,2022-11-04,2019-06-05,Check,False,True,4417539.0,1,1248 days,High Balance,100892.8,0,False
ACC104932,9070914867,Divya,Current,4384348.0,37209,38477,1503635.0,10,Hyderabad,,,divya@gmail.com,9762793863.0,Credit,49359,165121,2022-11-04,2015-10-06,Remove,False,False,4460034.0,1,2586 days,High Balance,150363.5,0,False
ACC103760,1774053081,Arun,RD,2417439.0,60599,1883,1485539.0,12,Bangalore,New York,United States,arun@gmail.com,4419603312.0,Debit,7651,-37881,2022-11-05,2016-08-20,Temp,False,True,2479921.0,1,2268 days,High Balance,178264.68,0,False
ACC100368,7196503616,Kavi,RD,2252743.0,55184,45656,383852.0,16,Bangalore,Chennai,,kavi@gmail.com,2599824496.0,Debit,84847,149029,2022-11-07,2016-04-17,,False,False,2353583.0,1,2395 days,High Balance,61416.32,0,False
ACC104858,5296161383,Robert,FD,4122881.0,72174,20182,360941.0,8,Hyderabad,,,robert@gmail.com,2581699353.0,Credit,872,89094,2022-11-08,2016-02-02,,False,False,4215237.0,1,2471 days,High Balance,28875.28,0,False
ACC102924,1333485845,Kavi,FD,4130491.0,7716,39655,634699.0,10,Bangalore,Mumbai,United States,kavi@gmail.com,4106996127.0,Credit,141500,114116,2022-11-08,2023-11-05,,False,False,4177862.0,1,-362 days,High Balance,63469.9,0,False
ACC103277,7928516388,Fatima,FD,1700871.0,80662,22072,1663229.0,16,Hyderabad,New York,India,fatima@gmail.com,0.0,Debit,130940,45702,2022-11-10,2015-12-02,,False,False,1803605.0,1,2535 days,High Balance,266116.64,0,False
ACC103688,8622804208,Kumar,RD,3570731.0,80701,35037,0.0,12,Bangalore,Dubai,India,kumar@gmail.com,5030177002.0,Credit,46982,121842,2022-11-11,2021-08-26,,False,False,3686469.0,0,442 days,High Balance,0.0,0,False
ACC103423,8602719721,Priya,Savings,3107936.0,90193,672,283575.0,14,Bangalore,Dubai,India,priya@gmail.com,4493070921.0,Debit,12550,-15256,2022-11-12,2018-10-12,,False,True,3198801.0,1,1492 days,High Balance,39700.50000000001,0,False
ACC104714,7847172887,Divya,FD,4074570.0,14707,6709,0.0,10,Bangalore,Chennai,United Arab Emirites,divya@gmail.com,5163691243.0,Debit,92334,71859,2022-11-14,2017-05-07,Check,False,False,4095986.0,0,2017 days,High Balance,0.0,0,False
ACC104792,6625402440,Mani,FD,1101067.0,37781,49901,446915.0,14,Mumbai,Chennai,India,mani@gmail.com,266698901.0,Credit,72691,130669,2022-11-18,2018-09-16,,False,False,1188749.0,1,1524 days,High Balance,62568.100000000006,0,False
ACC100304,1568957127,Kumar,Current,3499651.0,55311,46577,1728142.0,14,Delhi,Chennai,India,kumar@gmail.com,9687871611.0,Credit,175348,-46457,2022-11-18,2024-04-19,Remove,False,True,3601539.0,1,-518 days,High Balance,241939.88000000003,0,False
ACC103498,1707047418,Kavi,Savings,2858690.0,61513,28881,767960.0,12,Bangalore,New York,,kavi@gmail.com,2212861279.0,Credit,-41283,172350,2022-11-20,2018-10-08,Temp,False,True,2949084.0,1,1504 days,High Balance,92155.2,0,False
ACC104296,5972857558,Aisha,Current,990131.0,20411,32703,1963245.0,16,Bangalore,Delhi,,aisha@gmail.com,3107178305.0,Credit,69454,173623,2022-11-20,2022-05-25,Check,False,False,1043245.0,1,179 days,High Balance,314119.2,0,False
ACC101657,1360400773,Robert,FD,4954528.0,72418,26187,1780122.0,14,Chennai,Dubai,United Arab Emirites,robert@gmail.com,8484108962.0,Credit,57112,133273,2022-11-25,2017-02-10,,False,False,5053133.0,1,2114 days,High Balance,249217.08000000002,0,False
AC-104790,8110322966,Kavi,Current,3420160.0,42178,14475,0.0,16,Bangalore,,United States,kavi@gmail.com,190598720.0,Debit,98524,96567,2022-11-26,2020-01-16,Temp,False,False,3476813.0,0,1045 days,High Balance,0.0,0,False
ACC100278,3976069715,Fatima,FD,2417439.0,63288,43700,67994.0,10,Chennai,New York,India,fatima@gmail.com,9087522749.0,Credit,44202,-6519,2022-11-26,2020-12-04,Check,False,True,2524427.0,1,722 days,High Balance,6799.400000000001,0,False
ACC103700,7021999037,Arun,Unknown,760508.0,94472,5617,633583.0,8,Bangalore,Delhi,United Arab Emirites,arun@gmail.com,0.0,Debit,-12852,50149,2022-11-27,2015-09-28,,False,True,860597.0,1,2617 days,High Balance,50686.64,0,False
ACC102324,6392162293,John,Current,3436037.0,42706,17556,255088.0,10,Mumbai,,,john@gmail.com,3826602907.0,Debit,127599,38459,2022-12-04,2019-12-17,Check,False,False,3496299.0,1,1083 days,High Balance,25508.800000000003,0,False
ACC102563,4515265230,John,FD,2186754.0,65774,25723,624811.0,16,Mumbai,Mumbai,India,john@gmail.com,8472518548.0,Credit,117365,-23922,2022-12-04,2018-05-29,Temp,False,True,2278251.0,1,1650 days,High Balance,99969.76000000001,0,False
ACC103549,5457609700,Kavi,FD,3758390.0,37120,25370,1264170.0,8,Chennai,New York,United Arab Emirites,kavi@gmail.com,69288629.0,Debit,-42105,52903,2022-12-05,2018-10-11,,False,True,3820880.0,1,1516 days,High Balance,101133.6,0,False
ACC103249,6149972725,Kumar,FD,3330617.0,22652,40992,5323.0,14,Mumbai,Delhi,,kumar@gmail.com,0.0,Debit,66292,118817,2022-12-07,2020-03-28,,False,False,3394261.0,1,984 days,High Balance,745.22,0,False
ACC101914,4742900736,Arun,Savings,4247536.0,36919,13199,582375.0,10,Bangalore,Delhi,United Arab Emirites,arun@gmail.com,0.0,Credit,-21938,26051,2022-12-09,2022-03-23,Temp,False,True,4297654.0,1,261 days,High Balance,58237.5,0,False
ACC104274,8163640909,Kavi,Current,2640565.0,47625,16359,974886.0,14,Delhi,Dubai,United Arab Emirites,kavi@gmail.com,8425216248.0,Credit,78896,-23310,2022-12-09,2017-11-30,,False,True,2704549.0,1,1835 days,High Balance,136484.04,0,False
ACC101760,5307177386,Kavi,Current,274310.0,44845,22805,790152.0,8,Hyderabad,Dubai,United Arab Emirites,kavi@gmail.com,4721788171.0,Credit,8230,174237,2022-12-13,2021-02-18,,False,False,341960.0,1,663 days,High Balance,63212.16,0,False
ACC102465,6989315795,Divya,Unknown,1144155.0,73632,24304,1466925.0,14,Bangalore,Delhi,United Arab Emirites,divya@gmail.com,3514545716.0,Debit,101188,114328,2022-12-15,2021-07-03,,False,False,1242091.0,1,530 days,High Balance,205369.50000000003,0,False
ACC103687,3317543014,Arun,FD,4563662.0,51447,26033,675152.0,8,Hyderabad,Delhi,United States,arun@gmail.com,5499604233.0,Debit,24349,102249,2022-12-17,2024-04-04,Remove,False,False,4641142.0,1,-474 days,High Balance,54012.16,0,False
ACC103420,3751949398,Fatima,Savings,484606.0,73695,38646,1125800.0,12,Bangalore,Chennai,United Arab Emirites,fatima@gmail.com,9650854286.0,Debit,-20718,36914,2022-12-22,2017-12-19,Temp,False,True,596947.0,1,1829 days,High Balance,135096.0,0,False
ACC104643,5203896788,Kumar,FD,461406.0,99014,2757,1425174.0,12,Delhi,Mumbai,India,kumar@gmail.com,3096300739.0,Debit,-27496,-39654,2022-12-23,2018-10-19,Temp,False,True,563177.0,1,1526 days,High Balance,171020.88,0,False
ACC101993,6023938043,Kavi,Current,1650640.0,91990,31613,1307680.0,16,Chennai,Mumbai,United Arab Emirites,kavi@gmail.com,7421806606.0,Debit,129795,8408,2022-12-23,2023-06-08,Remove,False,False,1774243.0,1,-167 days,High Balance,209228.80000000002,0,False
ACC102399,1129585817,Priya,FD,3811087.0,12183,1464,281473.0,10,Mumbai,Chennai,India,priya@gmail.com,3768724280.0,Credit,188772,120325,2022-12-24,2021-05-31,,False,False,3824734.0,1,572 days,High Balance,28147.300000000003,0,False
ACC101660,5363120910,John,Current,2142285.0,75650,31272,1330810.0,10,Bangalore,Mumbai,United Arab Emirites,john@gmail.com,7919764399.0,Credit,127407,-24524,2022-12-25,2022-02-26,Check,False,True,2249207.0,1,302 days,High Balance,133081.0,0,False
ACC103294,8535000919,Kavi,Current,2417439.0,46846,17993,1176856.0,16,Bangalore,Mumbai,United Arab Emirites,kavi@gmail.com,0.0,Credit,127819,103588,2022-12-27,2021-04-10,Check,False,False,2482278.0,1,626 days,High Balance,188296.96,0,False
ACC100982,1940884850,Mani,Savings,2212543.0,53565,13194,455058.0,16,Bangalore,New York,India,mani@gmail.com,6691699263.0,Credit,149613,18858,2022-12-27,2018-07-16,,False,False,2279302.0,1,1625 days,High Balance,72809.28,0,False
ACC101338,8940910614,Fatima,Current,339952.0,40708,12191,840316.0,12,Delhi,Dubai,India,fatima@gmail.com,3660814501.0,Credit,-44845,79518,2022-12-27,2023-04-02,Check,False,True,392851.0,1,-96 days,High Balance,100837.92,0,False
ACC100585,5628237775,Kavi,Savings,4653907.0,29696,3773,1370763.0,16,Bangalore,Dubai,United States,kavi@gmail.com,5900757779.0,Credit,95807,9919,2022-12-28,2016-08-08,Temp,False,False,4687376.0,1,2333 days,High Balance,219322.08000000002,0,False
ACC101015,9976240596,Divya,Savings,4015250.0,65030,683,527240.0,16,Mumbai,Chennai,United Arab Emirites,divya@gmail.com,1659347421.0,Credit,162848,167870,2022-12-28,2018-10-15,Check,False,False,4080963.0,1,1535 days,High Balance,84358.40000000001,0,False
ACC102818,3996698036,Mani,RD,1451549.0,53254,33814,1427152.0,10,Delhi,Delhi,,mani@gmail.com,4614289069.0,Credit,160341,47813,2023-01-02,2018-03-02,Temp,False,False,1538617.0,1,1767 days,High Balance,142715.2,0,False
ACC101088,2940522375,Aisha,FD,168371.0,15406,29336,1313288.0,8,Hyderabad,New York,India,aisha@gmail.com,0.0,Credit,43539,20847,2023-01-05,2024-04-22,,False,False,213113.0,1,-473 days,Medium Balance,105063.04000000001,0,False
ACC104456,4569185346,Fatima,FD,4648480.0,36090,43463,739286.0,12,Bangalore,New York,United Arab Emirites,fatima@gmail.com,1406180352.0,Debit,44818,-24181,2023-01-06,2017-08-31,,False,True,4728033.0,1,1954 days,High Balance,88714.31999999999,0,False
ACC102155,9442442649,Arun,Savings,2417439.0,69769,2462,1429710.0,16,Hyderabad,New York,United Arab Emirites,arun@gmail.com,5080348180.0,Credit,54864,2529,2023-01-13,2021-09-01,,False,False,2489670.0,1,499 days,High Balance,228753.6,0,False
ACC101065,6436303663,Robert,Current,3812525.0,37606,20929,1612221.0,8,Delhi,Delhi,United Arab Emirites,robert@gmail.com,1361468786.0,Debit,107540,147128,2023-01-16,2022-03-31,,False,False,3871060.0,1,291 days,High Balance,128977.68000000001,0,False
ACC102122,4277061107,Mani,Savings,3858562.0,89797,20382,1828824.0,12,Bangalore,Delhi,United Arab Emirites,mani@gmail.com,9380434507.0,Credit,-30890,16104,2023-01-17,2015-07-30,Temp,False,True,3968741.0,1,2728 days,High Balance,219458.88,0,False
ACC102025,9879608889,Fatima,Unknown,1620177.0,6601,8897,1591722.0,10,Delhi,Dubai,United States,fatima@gmail.com,0.0,Debit,-8162,-11664,2023-01-17,2019-04-27,Temp,False,True,1635675.0,1,1361 days,High Balance,159172.2,0,False
ACC103244,7068708774,John,RD,1270927.0,83131,11204,1057706.0,10,Bangalore,New York,,john@gmail.com,9178275893.0,Debit,17467,47924,2023-01-21,2016-11-21,,False,False,1365262.0,1,2252 days,High Balance,105770.6,0,False
ACC102527,5213492766,Priya,Current,1945853.0,88968,24412,0.0,14,Mumbai,Chennai,United Arab Emirites,priya@gmail.com,847562889.0,Credit,69144,16019,2023-01-22,2018-09-23,,False,False,2059233.0,0,1582 days,High Balance,0.0,0,False
ACC100736,1349097198,John,FD,2417439.0,48302,11443,1211381.0,10,Hyderabad,,United Arab Emirites,john@gmail.com,9990796653.0,Debit,-35582,-12815,2023-01-24,2016-11-21,Temp,False,True,2477184.0,1,2255 days,High Balance,121138.1,0,False
ACC103634,8361199565,Divya,Current,1959614.0,59071,2142,599118.0,14,Delhi,Chennai,United States,divya@gmail.com,6266812370.0,Debit,2631,159180,2023-01-24,2021-09-11,,False,False,2020827.0,1,500 days,High Balance,83876.52,0,False
ACC103988,6007778815,Kavi,Current,3076357.0,56001,7437,864977.0,8,Mumbai,,,kavi@gmail.com,0.0,Credit,145751,-17286,2023-01-26,2015-08-17,Check,False,True,3139795.0,1,2719 days,High Balance,69198.16,0,False
ACC101038,2618205123,Divya,Current,2535926.0,73568,14275,264582.0,12,Chennai,Mumbai,United States,divya@gmail.com,3090094687.0,Credit,14344,169712,2023-01-26,2021-05-04,,False,False,2623769.0,1,632 days,High Balance,31749.84,0,False
ACC100403,6598473681,Priya,RD,2417439.0,91384,7607,0.0,8,Bangalore,Dubai,United States,priya@gmail.com,1718303256.0,Debit,170408,145057,2023-01-28,2022-02-03,,False,False,2516430.0,0,359 days,High Balance,0.0,0,False
ACC102381,6992305720,Kavi,FD,4369668.0,62210,26552,1964564.0,12,Bangalore,Chennai,United Arab Emirites,kavi@gmail.com,0.0,Credit,144949,33081,2023-01-30,2024-08-18,Temp,False,False,4458430.0,1,-566 days,High Balance,235747.68,0,False
ACC102135,7494666940,Divya,RD,4984489.0,13947,43828,909320.0,14,Delhi,Chennai,United States,divya@gmail.com,4381035973.0,Credit,23075,128409,2023-01-31,2019-03-03,,False,False,5042264.0,1,1430 days,High Balance,127304.80000000002,0,False
ACC103377,9593107312,John,Savings,4570314.0,92172,23152,1673110.0,12,Mumbai,,United Arab Emirites,john@gmail.com,7714437783.0,Credit,23042,-4198,2023-01-31,2016-05-11,Remove,False,True,4685638.0,1,2456 days,High Balance,200773.19999999998,0,False
ACC101212,7266628582,Priya,Current,2728685.0,72984,1142,253210.0,14,Delhi,Delhi,India,priya@gmail.com,8033479058.0,Credit,58442,173983,2023-02-06,2021-07-13,,False,False,2802811.0,1,573 days,High Balance,35449.4,0,False
ACC103907,5897300449,Kumar,Unknown,1557550.0,99372,38558,1251009.0,8,Chennai,Chennai,United Arab Emirites,kumar@gmail.com,6223449095.0,Credit,172647,142915,2023-02-06,2022-06-25,Temp,False,False,1695480.0,1,226 days,High Balance,100080.72,0,False
ACC104478,4396870650,Priya,Savings,2378912.0,60719,12596,0.0,8,Delhi,,United Arab Emirites,priya@gmail.com,8213394090.0,Credit,144694,-18568,2023-02-07,2022-08-06,Remove,False,True,2452227.0,0,185 days,High Balance,0.0,0,False
ACC100531,3337321195,Divya,Unknown,4610296.0,19483,43815,1975702.0,14,Mumbai,Chennai,United States,divya@gmail.com,3412244545.0,Debit,94608,148208,2023-02-09,2015-06-29,Temp,False,False,4673594.0,1,2782 days,High Balance,276598.28,0,False
ACC102607,3456019060,Kavi,Savings,236207.0,63798,39924,583213.0,12,Bangalore,Dubai,India,kavi@gmail.com,6314306254.0,Credit,197654,159163,2023-02-11,2024-09-24,Temp,False,False,339929.0,1,-591 days,High Balance,69985.56,0,False
ACC103360,3802533381,Fatima,Savings,3922469.0,85716,32703,561041.0,10,Bangalore,,United States,fatima@gmail.com,9258597736.0,Debit,158260,-41024,2023-02-15,2020-03-01,Remove,False,True,4040888.0,1,1081 days,High Balance,56104.100000000006,0,False
ACC101526,5758630184,Divya,FD,825272.0,95862,36549,787930.0,16,Bangalore,Chennai,United States,divya@gmail.com,8253668377.0,Debit,27874,74581,2023-02-15,2023-01-28,,False,False,957683.0,1,18 days,High Balance,126068.8,0,False
ACC101097,9428359310,John,Unknown,4051786.0,9098,8459,0.0,14,Chennai,Mumbai,United States,john@gmail.com,782642496.0,Debit,126436,199443,2023-02-15,2017-02-26,,False,False,4069343.0,0,2180 days,High Balance,0.0,0,False
ACC104145,8727271292,Kavi,Savings,2417439.0,92914,1049,1804475.0,16,Bangalore,Dubai,India,kavi@gmail.com,7883948428.0,Credit,97889,-48829,2023-02-15,2015-06-15,Check,False,True,2511402.0,1,2802 days,High Balance,288716.0,0,False
ACC102317,4166794974,Kavi,Savings,1815315.0,63690,34426,1305388.0,8,Hyderabad,New York,United States,kavi@gmail.com,8558982623.0,Debit,-21801,56677,2023-02-17,2020-10-02,Remove,False,True,1913431.0,1,868 days,High Balance,104431.04000000001,0,False
ACC100742,2956798010,Kumar,Savings,4782716.0,42262,46621,236921.0,16,Mumbai,Chennai,India,kumar@gmail.com,8669684520.0,Credit,117760,152301,2023-02-19,2018-03-15,Temp,False,False,4871599.0,1,1802 days,High Balance,37907.36,0,False
ACC103202,5265470992,John,Savings,4500204.0,15036,13351,1766904.0,16,Chennai,Chennai,United Arab Emirites,john@gmail.com,8070910114.0,Credit,164965,106766,2023-02-20,2020-10-28,Remove,False,False,4528591.0,1,845 days,High Balance,282704.64,0,False
ACC101722,9182436046,Kumar,Savings,3971389.0,111,15566,1440013.0,8,Mumbai,,United States,kumar@gmail.com,1024317876.0,Debit,-34766,89393,2023-02-22,2022-06-02,Temp,False,True,3987066.0,1,265 days,High Balance,115201.04000000001,0,False
ACC103341,7919891732,John,Savings,1933884.0,63926,30772,1882609.0,10,Hyderabad,,India,john@gmail.com,2698742838.0,Debit,89627,14645,2023-02-24,2019-04-27,Temp,False,False,2028582.0,1,1399 days,High Balance,188260.90000000002,0,False
AC-101125,1867562096,Arun,Savings,2066285.0,29403,2501,1914713.0,10,Mumbai,Dubai,India,arun@gmail.com,8083275684.0,Debit,-26641,142457,2023-02-25,2015-04-09,Temp,False,True,2098189.0,1,2879 days,High Balance,191471.30000000002,0,False
ACC101925,4105576482,Priya,Current,1279886.0,54221,17490,439227.0,10,Delhi,Mumbai,United States,priya@gmail.com,8885537866.0,Credit,87235,132047,2023-02-25,2018-02-21,Temp,False,False,1351597.0,1,1830 days,High Balance,43922.700000000004,0,False
ACC101402,7862376580,Arun,FD,4886842.0,20838,23154,1591572.0,12,Delhi,New York,India,arun@gmail.com,9919640972.0,Debit,112009,8823,2023-03-01,2024-11-18,Temp,False,False,4930834.0,1,-628 days,High Balance,190988.63999999998,0,False
ACC100484,7210296385,Fatima,Savings,1314981.0,29520,29541,1817907.0,10,Chennai,Mumbai,United States,fatima@gmail.com,9497836751.0,Credit,83909,24135,2023-03-04,2024-06-22,Remove,False,False,1374042.0,1,-476 days,High Balance,181790.7,0,False
ACC102571,7811740867,Arun,FD,4896234.0,33690,23130,1247086.0,16,Delhi,Mumbai,United States,arun@gmail.com,5591685755.0,Debit,56421,-12300,2023-03-05,2024-09-25,,False,True,4953054.0,1,-570 days,High Balance,199533.76,0,False
ACC103824,7686786439,Kavi,FD,2417439.0,11941,29977,151910.0,10,Mumbai,Mumbai,India,kavi@gmail.com,1485507849.0,Debit,-33081,196100,2023-03-05,2023-11-20,,False,True,2459357.0,1,-260 days,High Balance,15191.0,0,False
ACC102687,9764554519,Arun,Savings,2107328.0,86407,33001,1444028.0,12,Chennai,,India,arun@gmail.com,7874089999.0,Debit,154851,94303,2023-03-07,2018-01-04,Check,False,False,2226736.0,1,1888 days,High Balance,173283.36,0,False
ACC100920,8418926873,Divya,Current,2369657.0,15201,45382,1112412.0,14,Bangalore,Chennai,United Arab Emirites,divya@gmail.com,1770384952.0,Credit,141838,102472,2023-03-07,2023-01-03,,False,False,2430240.0,1,63 days,High Balance,155737.68000000002,0,False
ACC101265,6698771401,Fatima,Current,942410.0,77925,19347,628454.0,16,Delhi,Delhi,United States,fatima@gmail.com,6742032156.0,Debit,-17128,171438,2023-03-07,2020-02-29,,False,True,1039682.0,1,1102 days,High Balance,100552.64,0,False
ACC100799,9302235651,Kumar,Unknown,2417439.0,94200,15582,1537824.0,14,Chennai,Mumbai,United States,kumar@gmail.com,6673057423.0,Credit,108895,54913,2023-03-08,2016-07-28,Remove,False,False,2527221.0,1,2414 days,High Balance,215295.36000000002,0,False
ACC101329,1358304812,Priya,Savings,4162999.0,99763,4430,500699.0,10,Hyderabad,New York,India,priya@gmail.com,0.0,Debit,30704,-12904,2023-03-08,2017-02-10,Temp,False,True,4267192.0,1,2217 days,High Balance,50069.9,0,False
ACC101712,1542746868,Arun,Current,2417439.0,64557,10691,1561068.0,14,Delhi,New York,India,arun@gmail.com,8812403487.0,Debit,185390,86030,2023-03-08,2022-12-17,,False,False,2492687.0,1,81 days,High Balance,218549.52000000002,0,False
ACC101667,7636840764,Priya,Current,1363549.0,21376,22590,1675495.0,14,Chennai,Mumbai,,priya@gmail.com,959245399.0,Debit,-5105,-6240,2023-03-18,2024-05-02,Temp,False,True,1407515.0,1,-411 days,High Balance,234569.30000000002,0,False
ACC102371,2186645067,Kavi,Unknown,3166948.0,80612,4644,1697910.0,12,Hyderabad,,United States,kavi@gmail.com,5697666088.0,Debit,55419,84038,2023-03-22,2017-11-09,,False,False,3252204.0,1,1959 days,High Balance,203749.19999999998,0,False
ACC103001,9137004758,Mani,RD,2265806.0,55127,31711,1037113.0,14,Mumbai,Mumbai,India,mani@gmail.com,4688202764.0,Debit,35884,-46926,2023-03-23,2024-09-04,,False,True,2352644.0,1,-531 days,High Balance,145195.82,0,False
ACC100246,7228915808,Aisha,RD,3361097.0,76290,26655,1672978.0,8,Delhi,Chennai,United Arab Emirites,aisha@gmail.com,8035696913.0,Debit,140542,63218,2023-03-23,2023-12-25,Check,False,False,3464042.0,1,-277 days,High Balance,133838.24,0,False
ACC104364,9853845674,Mani,Current,2712659.0,66094,39379,451762.0,14,Chennai,Dubai,United Arab Emirites,mani@gmail.com,2660013199.0,Credit,174348,91424,2023-03-29,2023-04-20,Temp,False,False,2818132.0,1,-22 days,High Balance,63246.68000000001,0,False
ACC104132,5177311320,Kavi,RD,2447924.0,78172,6162,1234197.0,16,Mumbai,Mumbai,India,kavi@gmail.com,0.0,Debit,-39181,-12934,2023-03-30,2018-07-25,,False,True,2532258.0,1,1709 days,High Balance,197471.52000000002,0,False
ACC104835,3444858941,Priya,Unknown,3314979.0,56976,30997,941917.0,16,Hyderabad,Chennai,United Arab Emirites,priya@gmail.com,6019193147.0,Debit,147254,179578,2023-03-31,2022-10-15,Check,False,False,3402952.0,1,167 days,High Balance,150706.72,0,False
AC-100296,7164535322,Divya,Current,2709374.0,72361,43420,231535.0,16,Chennai,Mumbai,India,divya@gmail.com,2420669749.0,Debit,19959,91522,2023-04-01,2018-07-29,,False,False,2825155.0,1,1707 days,High Balance,37045.6,0,False
ACC101595,3077014793,Priya,Current,4369842.0,94827,47460,721386.0,14,Chennai,Chennai,United Arab Emirites,priya@gmail.com,0.0,Credit,136380,71502,2023-04-01,2020-06-16,,False,False,4512129.0,1,1019 days,High Balance,100994.04000000001,0,False
ACC103776,7206157802,Fatima,FD,588941.0,89065,2851,1621866.0,12,Hyderabad,Dubai,United States,fatima@gmail.com,7419115943.0,Credit,74498,193478,2023-04-04,2017-08-11,,False,False,680857.0,1,2062 days,High Balance,194623.91999999998,0,False
ACC101738,2821300022,John,Current,994184.0,36636,20709,1385126.0,12,Bangalore,Delhi,India,john@gmail.com,3651445679.0,Credit,99121,91899,2023-04-04,2015-04-17,Check,False,False,1051529.0,1,2909 days,High Balance,166215.12,0,False
ACC100562,7707370477,Kavi,Unknown,4818030.0,50805,16015,1535040.0,10,Delhi,Mumbai,United States,kavi@gmail.com,0.0,Debit,-25724,30946,2023-04-05,2021-12-06,Check,False,True,4884850.0,1,485 days,High Balance,153504.0,0,False
ACC103494,3378168329,Kumar,Current,937335.0,2933,49330,239823.0,8,Chennai,Dubai,India,kumar@gmail.com,1145704971.0,Debit,19921,67770,2023-04-06,2024-04-18,,False,False,989598.0,1,-378 days,High Balance,19185.84,0,False
ACC103208,9206842808,Priya,Current,3526822.0,35695,17828,1271077.0,10,Mumbai,Mumbai,United Arab Emirites,priya@gmail.com,0.0,Credit,118602,-31234,2023-04-08,2024-06-05,Check,False,True,3580345.0,1,-424 days,High Balance,127107.70000000001,0,False
ACC102323,9388719971,Kavi,Unknown,1962196.0,23113,10553,1258085.0,8,Bangalore,,United Arab Emirites,kavi@gmail.com,7336399688.0,Credit,137782,178785,2023-04-08,2016-08-24,,False,False,1995862.0,1,2418 days,High Balance,100646.8,0,False
ACC103419,3065553720,Robert,Savings,3644602.0,33198,43041,291009.0,12,Hyderabad,Mumbai,India,robert@gmail.com,2979773697.0,Credit,136548,120396,2023-04-09,2021-05-29,,False,False,3720841.0,1,680 days,High Balance,34921.08,0,False
ACC101117,7389853523,Kavi,Current,3561493.0,96844,8989,512082.0,12,Chennai,New York,United Arab Emirites,kavi@gmail.com,5089222671.0,Debit,20713,-29531,2023-04-10,2022-04-28,,False,True,3667326.0,1,347 days,High Balance,61449.84,0,False
ACC103214,6689110084,John,Savings,3316001.0,55612,27396,0.0,16,Mumbai,Delhi,United Arab Emirites,john@gmail.com,3373039051.0,Credit,61374,55252,2023-04-11,2019-01-08,,False,False,3399009.0,0,1554 days,High Balance,0.0,0,False
ACC100675,4939787013,Aisha,Savings,2359753.0,22778,43130,627677.0,8,Chennai,Delhi,United Arab Emirites,aisha@gmail.com,4413149198.0,Debit,135507,-29068,2023-04-11,2016-08-11,Temp,False,True,2425661.0,1,2434 days,High Balance,50214.16,0,False
ACC103730,6750268284,Mani,RD,4832466.0,30538,38135,1857225.0,8,Mumbai,New York,United States,mani@gmail.com,1542986893.0,Credit,72974,117610,2023-04-13,2019-11-01,,False,False,4901139.0,1,1259 days,High Balance,148578.0,0,False
ACC101775,2314208155,Kavi,FD,435237.0,26086,23933,1877004.0,12,Chennai,Chennai,United Arab Emirites,kavi@gmail.com,4961844373.0,Credit,52605,81070,2023-04-15,2015-03-08,Temp,False,False,485256.0,1,2960 days,High Balance,225240.47999999998,0,False
ACC104130,4658628196,Priya,FD,947895.0,17457,16050,795080.0,16,Delhi,Mumbai,United Arab Emirites,priya@gmail.com,0.0,Credit,-7948,197113,2023-04-15,2015-11-28,,False,True,981402.0,1,2695 days,High Balance,127212.8,0,False
ACC103573,4988262776,John,Current,684833.0,78971,43631,80541.0,16,Delhi,Delhi,United Arab Emirites,john@gmail.com,9897801770.0,Credit,180616,153747,2023-04-18,2018-10-29,Check,False,False,807435.0,1,1632 days,High Balance,12886.56,0,False
ACC101552,9286898842,Robert,Savings,2311753.0,80792,44766,1292537.0,10,Hyderabad,Mumbai,United Arab Emirites,robert@gmail.com,5337448364.0,Credit,26732,28375,2023-04-21,2017-04-24,Remove,False,False,2437311.0,1,2188 days,High Balance,129253.70000000001,0,False
